"state","city","datePosted","personalAssistant_jobsPosted"
"VT","rutland",2020-08-11,1
"VT","south+burlington",2020-06-24,1
"VT","south+burlington",2020-06-29,1
"VT","south+burlington",2020-06-30,1
"VT","south+burlington",2020-07-01,1
"VT","south+burlington",2020-07-07,1
"VT","south+burlington",2020-07-08,4
"VT","south+burlington",2020-07-11,1
"VT","south+burlington",2020-07-14,1
"VT","south+burlington",2020-07-20,1
"VT","south+burlington",2020-07-21,1
"VT","south+burlington",2020-07-24,1
"VT","south+burlington",2020-07-25,2
"VT","south+burlington",2020-07-27,1
"VT","south+burlington",2020-07-28,2
"VT","south+burlington",2020-08-07,1
"VT","south+burlington",2020-08-14,1
"VT","winooski",2020-06-24,1
"VT","winooski",2020-06-29,1
"VT","winooski",2020-06-30,1
"VT","winooski",2020-07-01,1
"VT","winooski",2020-07-07,1
"VT","winooski",2020-07-08,4
"VT","winooski",2020-07-11,1
"VT","winooski",2020-07-14,1
"VT","winooski",2020-07-20,1
"VT","winooski",2020-07-21,1
"VT","winooski",2020-07-24,1
"VT","winooski",2020-07-25,2
"VT","winooski",2020-07-27,1
"VT","winooski",2020-07-28,2
"VT","winooski",2020-08-07,1
"VT","winooski",2020-08-14,1
"WA","bellevue",2020-06-22,2
"WA","bellevue",2020-06-23,2
"WA","bellevue",2020-06-25,1
"WA","bellevue",2020-06-26,1
"WA","bellevue",2020-06-27,1
"WA","bellevue",2020-06-30,2
"WA","bellevue",2020-07-01,2
"WA","bellevue",2020-07-02,1
"WA","bellevue",2020-07-03,4
"WA","bellevue",2020-07-06,2
"WA","bellevue",2020-07-07,2
"WA","bellevue",2020-07-08,3
"WA","bellevue",2020-07-09,7
"WA","bellevue",2020-07-10,4
"WA","bellevue",2020-07-11,2
"WA","bellevue",2020-07-13,4
"WA","bellevue",2020-07-14,7
"WA","bellevue",2020-07-15,12
"WA","bellevue",2020-07-16,8
"WA","bellevue",2020-07-17,7
"WA","bellevue",2020-07-18,4
"WA","bellevue",2020-07-20,9
"WA","bellevue",2020-07-21,13
"WA","bellevue",2020-07-22,4
"WA","bellevue",2020-07-23,5
"WA","bellevue",2020-07-24,6
"WA","bellevue",2020-07-25,3
"WA","bellevue",2020-07-26,2
"WA","bellevue",2020-07-27,1
"WA","bellevue",2020-07-28,5
"WA","bellevue",2020-07-29,7
"WA","bellevue",2020-07-30,4
"WA","bellevue",2020-07-31,3
"WA","bellevue",2020-08-01,1
"WA","bellevue",2020-08-03,8
"WA","bellevue",2020-08-04,3
"WA","bellevue",2020-08-05,6
"WA","bellevue",2020-08-06,5
"WA","bellevue",2020-08-07,8
"WA","bellevue",2020-08-08,1
"WA","bellevue",2020-08-09,1
"WA","bellevue",2020-08-10,6
"WA","bellevue",2020-08-11,1
"WA","bellevue",2020-08-12,2
"WA","bellevue",2020-08-13,1
"WA","bellevue",2020-08-14,2
"WA","bellevue",2020-08-15,1
"WA","bellevue",2020-08-17,2
"WA","everett",2020-06-23,1
"WA","everett",2020-06-25,1
"WA","everett",2020-06-26,1
"WA","everett",2020-06-30,1
"WA","everett",2020-07-02,1
"WA","everett",2020-07-03,2
"WA","everett",2020-07-04,1
"WA","everett",2020-07-06,2
"WA","everett",2020-07-07,1
"WA","everett",2020-07-08,2
"WA","everett",2020-07-09,1
"WA","everett",2020-07-10,4
"WA","everett",2020-07-11,3
"WA","everett",2020-07-13,1
"WA","everett",2020-07-14,3
"WA","everett",2020-07-15,7
"WA","everett",2020-07-16,4
"WA","everett",2020-07-17,8
"WA","everett",2020-07-18,5
"WA","everett",2020-07-20,6
"WA","everett",2020-07-21,6
"WA","everett",2020-07-22,2
"WA","everett",2020-07-24,1
"WA","everett",2020-07-26,1
"WA","everett",2020-07-27,2
"WA","everett",2020-07-28,6
"WA","everett",2020-07-29,4
"WA","everett",2020-07-30,4
"WA","everett",2020-07-31,2
"WA","everett",2020-08-03,5
"WA","everett",2020-08-04,1
"WA","everett",2020-08-06,3
"WA","everett",2020-08-07,2
"WA","everett",2020-08-08,1
"WA","everett",2020-08-10,1
"WA","everett",2020-08-15,1
"WA","everett",2020-08-17,1
"WA","federal+way",2020-06-22,2
"WA","federal+way",2020-06-25,2
"WA","federal+way",2020-06-26,2
"WA","federal+way",2020-06-27,1
"WA","federal+way",2020-06-30,1
"WA","federal+way",2020-07-01,4
"WA","federal+way",2020-07-03,2
"WA","federal+way",2020-07-06,1
"WA","federal+way",2020-07-07,1
"WA","federal+way",2020-07-08,2
"WA","federal+way",2020-07-09,6
"WA","federal+way",2020-07-10,4
"WA","federal+way",2020-07-11,3
"WA","federal+way",2020-07-13,4
"WA","federal+way",2020-07-14,6
"WA","federal+way",2020-07-15,9
"WA","federal+way",2020-07-16,12
"WA","federal+way",2020-07-17,7
"WA","federal+way",2020-07-18,4
"WA","federal+way",2020-07-20,10
"WA","federal+way",2020-07-21,14
"WA","federal+way",2020-07-22,7
"WA","federal+way",2020-07-23,5
"WA","federal+way",2020-07-24,4
"WA","federal+way",2020-07-25,1
"WA","federal+way",2020-07-26,1
"WA","federal+way",2020-07-27,1
"WA","federal+way",2020-07-28,5
"WA","federal+way",2020-07-29,5
"WA","federal+way",2020-07-30,5
"WA","federal+way",2020-07-31,5
"WA","federal+way",2020-08-01,3
"WA","federal+way",2020-08-03,7
"WA","federal+way",2020-08-04,2
"WA","federal+way",2020-08-05,6
"WA","federal+way",2020-08-06,4
"WA","federal+way",2020-08-07,8
"WA","federal+way",2020-08-08,5
"WA","federal+way",2020-08-09,1
"WA","federal+way",2020-08-10,5
"WA","federal+way",2020-08-11,1
"WA","federal+way",2020-08-12,3
"WA","federal+way",2020-08-13,1
"WA","federal+way",2020-08-14,2
"WA","federal+way",2020-08-15,1
"WA","federal+way",2020-08-17,3
"WA","kent",2020-06-22,1
"WA","kent",2020-06-25,1
"WA","kent",2020-06-26,1
"WA","kent",2020-06-27,1
"WA","kent",2020-06-30,3
"WA","kent",2020-07-01,4
"WA","kent",2020-07-03,1
"WA","kent",2020-07-06,1
"WA","kent",2020-07-07,1
"WA","kent",2020-07-08,2
"WA","kent",2020-07-09,6
"WA","kent",2020-07-10,5
"WA","kent",2020-07-11,2
"WA","kent",2020-07-13,2
"WA","kent",2020-07-14,4
"WA","kent",2020-07-15,11
"WA","kent",2020-07-16,13
"WA","kent",2020-07-17,12
"WA","kent",2020-07-18,3
"WA","kent",2020-07-20,7
"WA","kent",2020-07-21,13
"WA","kent",2020-07-22,6
"WA","kent",2020-07-23,5
"WA","kent",2020-07-24,5
"WA","kent",2020-07-25,1
"WA","kent",2020-07-27,1
"WA","kent",2020-07-28,7
"WA","kent",2020-07-29,9
"WA","kent",2020-07-30,6
"WA","kent",2020-07-31,5
"WA","kent",2020-08-01,3
"WA","kent",2020-08-03,9
"WA","kent",2020-08-04,6
"WA","kent",2020-08-05,5
"WA","kent",2020-08-06,4
"WA","kent",2020-08-07,9
"WA","kent",2020-08-08,4
"WA","kent",2020-08-09,1
"WA","kent",2020-08-10,5
"WA","kent",2020-08-11,2
"WA","kent",2020-08-12,3
"WA","kent",2020-08-13,3
"WA","kent",2020-08-14,4
"WA","kent",2020-08-17,3
"WA","renton",2020-06-23,1
"WA","renton",2020-06-25,1
"WA","renton",2020-06-27,1
"WA","renton",2020-06-29,1
"WA","renton",2020-06-30,3
"WA","renton",2020-07-01,2
"WA","renton",2020-07-03,1
"WA","renton",2020-07-06,3
"WA","renton",2020-07-07,3
"WA","renton",2020-07-08,3
"WA","renton",2020-07-09,4
"WA","renton",2020-07-10,5
"WA","renton",2020-07-11,2
"WA","renton",2020-07-13,3
"WA","renton",2020-07-14,3
"WA","renton",2020-07-15,13
"WA","renton",2020-07-16,11
"WA","renton",2020-07-17,11
"WA","renton",2020-07-18,6
"WA","renton",2020-07-20,7
"WA","renton",2020-07-21,14
"WA","renton",2020-07-22,5
"WA","renton",2020-07-23,6
"WA","renton",2020-07-24,6
"WA","renton",2020-07-25,1
"WA","renton",2020-07-26,2
"WA","renton",2020-07-27,1
"WA","renton",2020-07-28,6
"WA","renton",2020-07-29,5
"WA","renton",2020-07-30,2
"WA","renton",2020-07-31,4
"WA","renton",2020-08-01,2
"WA","renton",2020-08-03,6
"WA","renton",2020-08-04,6
"WA","renton",2020-08-05,7
"WA","renton",2020-08-06,5
"WA","renton",2020-08-07,6
"WA","renton",2020-08-08,3
"WA","renton",2020-08-10,3
"WA","renton",2020-08-11,2
"WA","renton",2020-08-12,2
"WA","renton",2020-08-13,4
"WA","renton",2020-08-14,2
"WA","renton",2020-08-17,2
"WA","seattle",2020-06-22,2
"WA","seattle",2020-06-23,2
"WA","seattle",2020-06-25,2
"WA","seattle",2020-06-27,1
"WA","seattle",2020-06-29,1
"WA","seattle",2020-06-30,3
"WA","seattle",2020-07-01,4
"WA","seattle",2020-07-02,1
"WA","seattle",2020-07-03,2
"WA","seattle",2020-07-04,1
"WA","seattle",2020-07-06,2
"WA","seattle",2020-07-07,2
"WA","seattle",2020-07-08,2
"WA","seattle",2020-07-09,4
"WA","seattle",2020-07-10,5
"WA","seattle",2020-07-11,2
"WA","seattle",2020-07-13,2
"WA","seattle",2020-07-14,4
"WA","seattle",2020-07-15,11
"WA","seattle",2020-07-16,9
"WA","seattle",2020-07-17,8
"WA","seattle",2020-07-18,6
"WA","seattle",2020-07-20,11
"WA","seattle",2020-07-21,10
"WA","seattle",2020-07-22,7
"WA","seattle",2020-07-23,5
"WA","seattle",2020-07-24,6
"WA","seattle",2020-07-25,1
"WA","seattle",2020-07-26,2
"WA","seattle",2020-07-28,9
"WA","seattle",2020-07-29,6
"WA","seattle",2020-07-30,5
"WA","seattle",2020-07-31,3
"WA","seattle",2020-08-01,1
"WA","seattle",2020-08-03,5
"WA","seattle",2020-08-04,2
"WA","seattle",2020-08-05,4
"WA","seattle",2020-08-06,5
"WA","seattle",2020-08-07,7
"WA","seattle",2020-08-08,3
"WA","seattle",2020-08-09,2
"WA","seattle",2020-08-10,4
"WA","seattle",2020-08-11,1
"WA","seattle",2020-08-12,2
"WA","seattle",2020-08-13,2
"WA","seattle",2020-08-14,3
"WA","seattle",2020-08-15,1
"WA","seattle",2020-08-17,2
"WA","spokane",2020-06-25,1
"WA","spokane",2020-07-01,1
"WA","spokane",2020-07-02,1
"WA","spokane",2020-07-06,2
"WA","spokane",2020-07-07,1
"WA","spokane",2020-07-14,1
"WA","spokane",2020-07-15,4
"WA","spokane",2020-07-16,1
"WA","spokane",2020-07-17,2
"WA","spokane",2020-07-18,2
"WA","spokane",2020-07-25,1
"WA","spokane",2020-07-26,2
"WA","spokane",2020-07-29,3
"WA","spokane",2020-08-03,3
"WA","spokane",2020-08-05,1
"WA","spokane",2020-08-07,1
"WA","spokane+valley",2020-06-25,1
"WA","spokane+valley",2020-07-01,1
"WA","spokane+valley",2020-07-02,1
"WA","spokane+valley",2020-07-06,4
"WA","spokane+valley",2020-07-07,1
"WA","spokane+valley",2020-07-08,1
"WA","spokane+valley",2020-07-10,1
"WA","spokane+valley",2020-07-11,1
"WA","spokane+valley",2020-07-14,1
"WA","spokane+valley",2020-07-15,4
"WA","spokane+valley",2020-07-16,1
"WA","spokane+valley",2020-07-17,2
"WA","spokane+valley",2020-07-18,2
"WA","spokane+valley",2020-07-20,1
"WA","spokane+valley",2020-07-25,1
"WA","spokane+valley",2020-07-26,2
"WA","spokane+valley",2020-07-28,1
"WA","spokane+valley",2020-07-29,3
"WA","spokane+valley",2020-08-03,3
"WA","spokane+valley",2020-08-05,1
"WA","spokane+valley",2020-08-07,1
"WA","spokane+valley",2020-08-11,1
"WA","tacoma",2020-06-22,1
"WA","tacoma",2020-06-23,1
"WA","tacoma",2020-06-27,1
"WA","tacoma",2020-07-01,1
"WA","tacoma",2020-07-03,1
"WA","tacoma",2020-07-06,1
"WA","tacoma",2020-07-09,3
"WA","tacoma",2020-07-10,4
"WA","tacoma",2020-07-11,1
"WA","tacoma",2020-07-13,1
"WA","tacoma",2020-07-14,4
"WA","tacoma",2020-07-15,8
"WA","tacoma",2020-07-16,10
"WA","tacoma",2020-07-17,6
"WA","tacoma",2020-07-18,1
"WA","tacoma",2020-07-20,3
"WA","tacoma",2020-07-21,11
"WA","tacoma",2020-07-22,6
"WA","tacoma",2020-07-23,6
"WA","tacoma",2020-07-24,6
"WA","tacoma",2020-07-27,1
"WA","tacoma",2020-07-28,5
"WA","tacoma",2020-07-29,1
"WA","tacoma",2020-07-30,1
"WA","tacoma",2020-07-31,2
"WA","tacoma",2020-08-01,3
"WA","tacoma",2020-08-03,4
"WA","tacoma",2020-08-04,4
"WA","tacoma",2020-08-05,6
"WA","tacoma",2020-08-06,2
"WA","tacoma",2020-08-07,6
"WA","tacoma",2020-08-08,3
"WA","tacoma",2020-08-09,1
"WA","tacoma",2020-08-10,5
"WA","tacoma",2020-08-11,1
"WA","tacoma",2020-08-12,2
"WA","tacoma",2020-08-13,2
"WA","tacoma",2020-08-14,1
"WA","tacoma",2020-08-15,1
"WA","tacoma",2020-08-17,3
"WA","vancouver",2020-06-22,2
"WA","vancouver",2020-06-23,1
"WA","vancouver",2020-06-24,1
"WA","vancouver",2020-06-26,2
"WA","vancouver",2020-06-27,1
"WA","vancouver",2020-06-29,1
"WA","vancouver",2020-06-30,1
"WA","vancouver",2020-07-02,1
"WA","vancouver",2020-07-07,4
"WA","vancouver",2020-07-08,2
"WA","vancouver",2020-07-09,3
"WA","vancouver",2020-07-10,1
"WA","vancouver",2020-07-11,1
"WA","vancouver",2020-07-12,2
"WA","vancouver",2020-07-13,2
"WA","vancouver",2020-07-16,1
"WA","vancouver",2020-07-17,2
"WA","vancouver",2020-07-20,6
"WA","vancouver",2020-07-21,6
"WA","vancouver",2020-07-22,7
"WA","vancouver",2020-07-23,6
"WA","vancouver",2020-07-24,2
"WA","vancouver",2020-07-25,2
"WA","vancouver",2020-07-27,3
"WA","vancouver",2020-07-28,6
"WA","vancouver",2020-07-29,4
"WA","vancouver",2020-07-30,2
"WA","vancouver",2020-08-03,7
"WA","vancouver",2020-08-04,4
"WA","vancouver",2020-08-05,3
"WA","vancouver",2020-08-06,2
"WA","vancouver",2020-08-07,2
"WA","vancouver",2020-08-08,4
"WA","vancouver",2020-08-09,1
"WA","vancouver",2020-08-10,2
"WA","vancouver",2020-08-11,1
"WA","vancouver",2020-08-13,3
"WA","vancouver",2020-08-16,1
"WA","vancouver",2020-08-17,2
"WI","appleton",2020-06-30,2
"WI","appleton",2020-07-09,2
"WI","appleton",2020-07-10,1
"WI","appleton",2020-07-14,1
"WI","appleton",2020-07-20,4
"WI","appleton",2020-07-21,3
"WI","appleton",2020-07-22,3
"WI","appleton",2020-07-23,2
"WI","appleton",2020-07-29,1
"WI","appleton",2020-07-30,1
"WI","appleton",2020-08-05,1
"WI","appleton",2020-08-06,1
"WI","appleton",2020-08-07,1
"WI","appleton",2020-08-10,1
"WI","appleton",2020-08-13,2
"WI","appleton",2020-08-17,2
"WI","eau+claire",2020-06-22,1
"WI","eau+claire",2020-07-17,1
"WI","eau+claire",2020-07-30,1
"WI","eau+claire",2020-08-06,1
"WI","eau+claire",2020-08-14,1
"WI","green+bay",2020-06-24,1
"WI","green+bay",2020-07-06,2
"WI","green+bay",2020-07-07,1
"WI","green+bay",2020-07-16,1
"WI","green+bay",2020-07-17,4
"WI","green+bay",2020-07-18,1
"WI","green+bay",2020-07-22,4
"WI","green+bay",2020-07-23,4
"WI","green+bay",2020-07-28,3
"WI","green+bay",2020-07-29,1
"WI","green+bay",2020-07-30,1
"WI","green+bay",2020-08-02,2
"WI","green+bay",2020-08-03,1
"WI","green+bay",2020-08-10,1
"WI","green+bay",2020-08-13,2
"WI","green+bay",2020-08-17,1
"WI","janesville",2020-07-14,3
"WI","janesville",2020-07-15,4
"WI","janesville",2020-07-16,2
"WI","janesville",2020-07-24,4
"WI","janesville",2020-08-06,1
"WI","kenosha",2020-06-26,1
"WI","kenosha",2020-06-30,4
"WI","kenosha",2020-07-01,1
"WI","kenosha",2020-07-07,2
"WI","kenosha",2020-07-08,1
"WI","kenosha",2020-07-11,1
"WI","kenosha",2020-07-14,1
"WI","kenosha",2020-07-16,4
"WI","kenosha",2020-07-17,3
"WI","kenosha",2020-07-20,3
"WI","kenosha",2020-07-21,1
"WI","kenosha",2020-07-23,1
"WI","kenosha",2020-07-24,1
"WI","kenosha",2020-07-25,2
"WI","kenosha",2020-07-27,4
"WI","kenosha",2020-07-28,2
"WI","kenosha",2020-07-30,2
"WI","kenosha",2020-07-31,1
"WI","kenosha",2020-08-01,2
"WI","kenosha",2020-08-02,1
"WI","kenosha",2020-08-03,2
"WI","kenosha",2020-08-04,2
"WI","kenosha",2020-08-05,1
"WI","kenosha",2020-08-06,1
"WI","kenosha",2020-08-07,2
"WI","kenosha",2020-08-08,1
"WI","kenosha",2020-08-14,1
"WI","kenosha",2020-08-17,1
"WI","madison",2020-07-02,1
"WI","madison",2020-07-03,1
"WI","madison",2020-07-10,1
"WI","madison",2020-07-11,1
"WI","madison",2020-07-14,5
"WI","madison",2020-07-15,4
"WI","madison",2020-07-17,2
"WI","madison",2020-07-18,1
"WI","madison",2020-07-21,1
"WI","madison",2020-07-22,3
"WI","madison",2020-07-23,2
"WI","madison",2020-07-27,2
"WI","madison",2020-07-28,2
"WI","madison",2020-08-04,1
"WI","madison",2020-08-06,1
"WI","madison",2020-08-07,1
"WI","madison",2020-08-12,1
"WI","madison",2020-08-17,4
"WI","milwaukee",2020-06-21,1
"WI","milwaukee",2020-06-24,1
"WI","milwaukee",2020-06-25,1
"WI","milwaukee",2020-06-26,1
"WI","milwaukee",2020-06-29,1
"WI","milwaukee",2020-06-30,3
"WI","milwaukee",2020-07-01,4
"WI","milwaukee",2020-07-02,1
"WI","milwaukee",2020-07-03,1
"WI","milwaukee",2020-07-06,4
"WI","milwaukee",2020-07-09,4
"WI","milwaukee",2020-07-13,2
"WI","milwaukee",2020-07-14,2
"WI","milwaukee",2020-07-15,1
"WI","milwaukee",2020-07-16,5
"WI","milwaukee",2020-07-17,2
"WI","milwaukee",2020-07-20,2
"WI","milwaukee",2020-07-21,4
"WI","milwaukee",2020-07-22,3
"WI","milwaukee",2020-07-23,5
"WI","milwaukee",2020-07-24,3
"WI","milwaukee",2020-07-27,1
"WI","milwaukee",2020-07-28,4
"WI","milwaukee",2020-07-29,1
"WI","milwaukee",2020-07-31,2
"WI","milwaukee",2020-08-01,1
"WI","milwaukee",2020-08-03,3
"WI","milwaukee",2020-08-04,3
"WI","milwaukee",2020-08-05,2
"WI","milwaukee",2020-08-07,1
"WI","milwaukee",2020-08-08,2
"WI","milwaukee",2020-08-09,1
"WI","milwaukee",2020-08-10,1
"WI","milwaukee",2020-08-13,1
"WI","milwaukee",2020-08-14,2
"WI","milwaukee",2020-08-17,2
"WI","oshkosh",2020-06-23,3
"WI","oshkosh",2020-06-30,2
"WI","oshkosh",2020-07-08,1
"WI","oshkosh",2020-07-09,2
"WI","oshkosh",2020-07-10,1
"WI","oshkosh",2020-07-20,4
"WI","oshkosh",2020-07-21,3
"WI","oshkosh",2020-07-22,2
"WI","oshkosh",2020-07-29,1
"WI","oshkosh",2020-07-30,1
"WI","oshkosh",2020-08-05,1
"WI","oshkosh",2020-08-06,1
"WI","oshkosh",2020-08-07,1
"WI","oshkosh",2020-08-10,3
"WI","oshkosh",2020-08-13,1
"WI","oshkosh",2020-08-17,3
"WI","racine",2020-06-21,1
"WI","racine",2020-06-24,1
"WI","racine",2020-06-26,1
"WI","racine",2020-06-29,1
"WI","racine",2020-06-30,2
"WI","racine",2020-07-01,4
"WI","racine",2020-07-02,1
"WI","racine",2020-07-06,3
"WI","racine",2020-07-07,4
"WI","racine",2020-07-08,1
"WI","racine",2020-07-09,3
"WI","racine",2020-07-11,1
"WI","racine",2020-07-14,2
"WI","racine",2020-07-15,1
"WI","racine",2020-07-16,4
"WI","racine",2020-07-17,2
"WI","racine",2020-07-20,3
"WI","racine",2020-07-21,3
"WI","racine",2020-07-22,2
"WI","racine",2020-07-23,4
"WI","racine",2020-07-24,5
"WI","racine",2020-07-27,2
"WI","racine",2020-07-28,5
"WI","racine",2020-07-29,1
"WI","racine",2020-07-30,1
"WI","racine",2020-07-31,2
"WI","racine",2020-08-01,1
"WI","racine",2020-08-03,2
"WI","racine",2020-08-04,1
"WI","racine",2020-08-05,1
"WI","racine",2020-08-06,1
"WI","racine",2020-08-07,2
"WI","racine",2020-08-08,2
"WI","racine",2020-08-09,1
"WI","waukesha",2020-06-21,1
"WI","waukesha",2020-06-24,2
"WI","waukesha",2020-06-25,1
"WI","waukesha",2020-06-26,1
"WI","waukesha",2020-06-29,1
"WI","waukesha",2020-06-30,1
"WI","waukesha",2020-07-01,2
"WI","waukesha",2020-07-03,2
"WI","waukesha",2020-07-06,4
"WI","waukesha",2020-07-07,3
"WI","waukesha",2020-07-08,1
"WI","waukesha",2020-07-09,3
"WI","waukesha",2020-07-10,2
"WI","waukesha",2020-07-11,1
"WI","waukesha",2020-07-13,2
"WI","waukesha",2020-07-14,2
"WI","waukesha",2020-07-15,1
"WI","waukesha",2020-07-16,3
"WI","waukesha",2020-07-17,2
"WI","waukesha",2020-07-20,1
"WI","waukesha",2020-07-21,4
"WI","waukesha",2020-07-22,5
"WI","waukesha",2020-07-23,5
"WI","waukesha",2020-07-24,5
"WI","waukesha",2020-07-27,2
"WI","waukesha",2020-07-28,4
"WI","waukesha",2020-07-29,1
"WI","waukesha",2020-07-31,1
"WI","waukesha",2020-08-04,3
"WI","waukesha",2020-08-05,4
"WI","waukesha",2020-08-08,1
"WI","waukesha",2020-08-09,1
"WI","waukesha",2020-08-12,1
"WI","waukesha",2020-08-14,1
"WI","waukesha",2020-08-17,1
"WV","beckley",2020-06-23,1
"WV","beckley",2020-07-17,2
"WV","beckley",2020-07-18,1
"WV","beckley",2020-08-06,2
"WV","charleston",2020-07-06,2
"WV","charleston",2020-07-07,2
"WV","charleston",2020-07-15,1
"WV","charleston",2020-07-16,1
"WV","charleston",2020-07-23,1
"WV","charleston",2020-07-28,4
"WV","charleston",2020-07-30,2
"WV","charleston",2020-07-31,1
"WV","charleston",2020-08-05,1
"WV","clarksburg",2020-07-07,1
"WV","clarksburg",2020-07-08,1
"WV","clarksburg",2020-07-14,1
"WV","clarksburg",2020-07-18,4
"WV","clarksburg",2020-07-28,1
"WV","fairmont",2020-07-01,1
"WV","fairmont",2020-07-02,1
"WV","fairmont",2020-07-07,1
"WV","fairmont",2020-07-08,1
"WV","fairmont",2020-07-11,1
"WV","fairmont",2020-07-17,2
"WV","fairmont",2020-07-18,6
"WV","fairmont",2020-07-28,2
"WV","fairmont",2020-07-29,1
"WV","huntington",2020-07-02,1
"WV","huntington",2020-07-03,1
"WV","huntington",2020-07-08,1
"WV","huntington",2020-07-11,1
"WV","huntington",2020-07-14,1
"WV","huntington",2020-07-28,2
"WV","huntington",2020-07-30,1
"WV","martinsburg",2020-07-14,1
"WV","martinsburg",2020-07-28,1
"WV","martinsburg",2020-07-31,2
"WV","martinsburg",2020-08-03,4
"WV","martinsburg",2020-08-04,1
"WV","martinsburg",2020-08-07,1
"WV","martinsburg",2020-08-10,1
"WV","martinsburg",2020-08-13,2
"WV","morgantown",2020-07-01,1
"WV","morgantown",2020-07-02,1
"WV","morgantown",2020-07-07,1
"WV","morgantown",2020-07-08,1
"WV","morgantown",2020-07-09,3
"WV","morgantown",2020-07-11,1
"WV","morgantown",2020-07-14,1
"WV","morgantown",2020-07-17,2
"WV","morgantown",2020-07-18,6
"WV","morgantown",2020-07-20,3
"WV","morgantown",2020-07-21,3
"WV","morgantown",2020-07-24,1
"WV","morgantown",2020-07-28,1
"WV","morgantown",2020-07-29,1
"WV","parkersburg",2020-07-07,1
"WV","parkersburg",2020-07-13,1
"WV","parkersburg",2020-07-14,2
"WV","parkersburg",2020-07-20,1
